date,open,high,low,close,volume
2016-02-10,21.949684425561585,22.048082790674975,21.533207989796352,21.57210922241211,169374400
2016-02-11,21.462278723572283,21.67509379519881,21.187677673743973,21.441682815551758,200298800
2016-02-12,21.553799532322746,21.624737265205763,21.28377628817154,21.508031845092773,161405600
2016-02-16,21.743736121365753,22.16250141627037,21.649915390350092,22.11444664001465,196231600
2016-02-17,22.121313773906525,22.473717250784087,22.002321231023192,22.453123092651367,179452800
2016-02-18,22.617877155242912,22.62931951586562,21.98858572989435,22.027488708496094,156084000
2016-02-19,21.967992608924817,22.14190637258605,21.922226655999903,21.97714614868164,141496800
2016-02-22,22.038930044781996,22.17394257194181,21.949685215752275,22.16936492919922,137123200
2016-02-23,22.059525159327286,22.082408134647327,21.636184005399652,21.66822052001953,127770400
2016-02-24,21.505748000299484,22.054946362679004,21.3547172285438,21.990873336791992,145022800
2016-02-25,21.979433439744458,22.141904830932617,21.796366149072657,22.141904830932617,110330800
2016-02-26,22.242589578229214,22.430232759699276,22.100714090934183,22.17622947692871,115964400
2016-02-29,22.16478814958118,22.478290322314905,22.116733377852785,22.125886917114258,140865200
2016-03-01,22.345565265507247,23.05952382597589,22.29293285441319,23.00460433959961,201628400
2016-03-02,23.000033123907027,23.086989140520785,22.800947544721033,23.05495262145996,132678400
2016-03-03,23.016045891475382,23.27462680386784,22.98629645526087,23.226572036743164,147822800
2016-03-04,23.425659900097276,23.74144914943103,23.196826655283484,23.572113037109375,184220400
2016-03-07,23.43023940942034,23.530926611337836,23.10300774904785,23.311246871948242,143315600
2016-03-08,23.061814058366448,23.286071405736255,22.974858054127882,23.119022369384766,126247600
2016-03-09,23.183100781252428,23.244886749179337,22.945113942655173,23.139623641967773,108806800
2016-03-10,23.205987078481908,23.39591740116601,22.917656615644653,23.151065826416016,134054400
2016-03-11,23.395908350267238,23.405061888737098,23.22657225322218,23.40048599243164,109632800
2016-03-14,23.320399046540956,23.549232313232434,23.29064960452113,23.459985733032227,100304400
2016-03-15,23.789507776994785,24.068684660252327,23.76433597631685,23.931385040283203,160270800
2016-03-16,23.9382412064304,24.327256948326784,23.93366356474667,24.249454498291016,153214000
2016-03-17,24.146485065017416,24.363877711675638,24.018338996829318,24.210559844970703,137682800
2016-03-18,24.334125669408955,24.370739825468952,24.07096884262869,24.23801612854004,176820800
2016-03-21,24.2403051141383,24.633898565157075,24.059526645549024,24.235729217529297,142010800
2016-03-22,24.084703954188175,24.551524078812868,24.07555041301599,24.42108917236328,129777600
2016-03-23,24.366162896518127,24.501173663086217,24.2334392052126,24.286069869995117,102814000
2016-03-24,24.135039262028,24.313528888886644,24.002315579440186,24.180805206298828,104532000
2016-03-28,24.256328756325313,24.2998076401296,24.041224904905516,24.070974349975586,77645600
2016-03-29,24.002319264457704,24.665936033421374,24.000030443135106,24.640764236450195,124760400
2016-03-30,24.862736966777653,25.26777111634605,24.85129460409076,25.070974349975586,182404400
2016-03-31,25.107585546870645,25.14877560347275,24.915364700774415,24.940536499023438,103553600
2016-04-01,24.892478833816003,25.171655657720898,24.759755139523676,25.16936683654785,103496000
2016-04-04,25.26776748743018,25.672803324687415,25.233442150158677,25.42795181274414,149424800
2016-04-05,25.059530620155655,25.338707474784925,25.038934719049635,25.1281795501709,106314800
2016-04-06,25.224296730484788,25.39592171435243,24.988596952784484,25.39134407043457,105616400
2016-04-07,25.1602126895778,25.267764585944096,24.741449209701234,24.83755874633789,127207600
2016-04-08,24.92223288555486,25.119027896395632,24.752895004578907,24.86502456665039,94326800
2016-04-11,24.935954711933892,25.311241029725572,24.903918202795,24.94739532470703,117630000
2016-04-12,25.020630395238605,25.286077842274086,24.8650254383881,25.272348403930664,108929200
2016-04-13,25.354724586649155,25.707126252350793,25.354724586649155,25.638477325439453,133029200
2016-04-14,25.54236554177404,25.718566359183026,25.47600369614082,25.652204513549805,101895600
2016-04-15,25.654496565590787,25.697975443068025,25.10987404278715,25.137332916259766,187756000
2016-04-18,24.917651366593617,24.93138080232018,24.471427246889565,24.59499740600586,243286000
2016-04-19,24.686532078334956,24.71399269873177,24.30895858656952,24.46456527709961,129539600
2016-04-20,24.40278002230972,24.73458756885411,24.270056305348238,24.514907836914062,122444000
2016-04-21,24.46913416092343,24.46913416092343,24.146478510712253,24.249454498291016,126210000
2016-04-22,24.029783771947844,24.366168980588917,23.940538930372796,24.183101654052734,134732400
2016-04-25,24.027495987452593,24.176237978451578,23.915368161685137,24.04580307006836,112126400
2016-04-26,23.778066301545177,24.096144412230686,23.778066301545177,23.878751754760742,224064800
2016-04-27,21.96799538399011,22.5881333775142,21.89476880254452,22.384471893310547,458408400
2016-04-28,22.336412469053247,22.398196675047313,21.56753265079901,21.70025634765625,328970800
2016-04-29,21.508034952806938,21.67508398008058,21.16936274766387,21.45082664489746,274126000
2016-05-02,21.503459570602214,21.528631366353082,21.14419145817324,21.42794418334961,192640400
2016-05-03,21.55609048101664,21.90849387965152,21.437097964552727,21.78034782409668,227325200
2016-05-04,21.78492472329398,21.945109045968568,21.469135466489618,21.553804397583008,164102000
2016-05-05,21.6412926832681,21.65740846926204,21.33739374989028,21.466320037841797,143562000
2016-05-06,21.496247142661435,21.51466392619237,21.146301908243867,21.346599578857422,174799600
2016-05-09,21.411065939625416,21.58833958368977,21.316672225163998,21.36271858215332,131745600
2016-05-10,21.48703764695174,21.542291509941464,21.20616106231363,21.50775718688965,134747200
2016-05-11,21.521577853860972,21.542297399463468,21.286745798097993,21.29825782775879,114876400
2016-05-12,21.346596533868553,21.360409558668557,20.598360578069386,20.798656463623047,305258800
2016-05-13,20.72038423931554,21.10486205864332,20.72038423931554,20.84010124206543,177571200
2016-05-16,21.27062761104673,21.731080641711646,21.10026048151761,21.613664627075195,245039200
2016-05-17,21.767917488169743,21.802450059899158,21.413368447673633,21.523876190185547,187667600
2016-05-18,21.678130597366884,21.91986739651049,21.615968451523525,21.770219802856445,168249600
2016-05-19,21.788636191825105,21.788636191825105,21.542293902874935,21.687335968017578,121768400
2016-05-20,21.78863503757542,21.970514176827173,21.761007226230902,21.92216682434082,128104000
2016-05-23,22.071816436338338,22.37571536327585,22.02577007983938,22.200742721557617,152074400
2016-05-24,22.382624729202757,22.58292069690225,22.29513751895321,22.5391788482666,140560800
2016-05-25,22.716452946660898,22.962795281428125,22.587526642555183,22.935169219970703,152675200
2016-05-26,22.9489726451668,23.190711120672006,22.709536925982256,23.11703872680664,225324800
2016-05-27,22.89372242559499,23.130855426127837,22.84997883099579,23.103227615356445,145364800
2016-05-31,22.930561905890567,23.114743831435476,22.750985494553237,22.990421295166016,169228800
2016-06-01,22.79702471324384,22.91674346351825,22.63816964038273,22.66809844970703,116693200
2016-06-02,22.47010244721914,22.52535630654625,22.246782496974404,22.497730255126953,160766400
2016-06-03,22.513850559290535,22.62435830014072,22.43557263274019,22.543779373168945,114019600
2016-06-06,22.559896225918923,23.45778000612956,22.458597751428425,22.70724105834961,93170000
2016-06-07,22.849983691331165,22.99272477594557,22.78321778513196,22.799333572387695,89638000
2016-06-08,22.797030832146064,22.92135337242082,22.718754652985517,22.778614044189453,83392400
2016-06-09,22.67730919336285,23.02034617056236,22.668099923013294,22.94207000732422,106405600
2016-06-10,22.68421580467102,22.87300145642793,22.672705534051058,22.753284454345703,126851600
2016-06-13,22.72104919727366,22.82004664227365,22.354988223812896,22.410242080688477,152082000
2016-06-14,22.405642271768887,22.67270584727922,22.274413240765014,22.43787384033203,127727600
2016-06-15,22.52075467195818,22.656589211358757,22.33887553819495,22.364200592041016,117780800
2016-06-16,22.20534284050465,22.50463796099569,22.117857412224915,22.458593368530273,125307200
2016-06-17,22.244486927517155,22.251393442058053,21.94058799229504,21.947494506835938,244032800
2016-06-20,22.10174114659292,22.232970164391276,21.87842118938605,21.8945369720459,137647600
2016-06-21,21.857702298739994,22.182320718088636,21.797842922875017,22.081022262573242,142185600
2016-06-22,22.1592981645937,22.30664296771451,21.952093986302376,21.998140335083008,116876400
2016-06-23,22.08792816682194,22.16850708029034,21.92907133992097,22.12476348876953,128960800
2016-06-24,21.390344265110368,21.793240627057337,21.330484885232828,21.503154754638672,301245600
2016-06-27,21.411061602386695,21.422573628424264,21.065721899122394,21.190044403076172,181958400
2016-06-28,21.388042793199755,21.563015429858886,21.21307015654062,21.546897888183594,161779600
2016-06-29,21.634383809199917,21.76791559657965,21.55610588827469,21.733381271362305,146124000
2016-06-30,21.74258938008123,22.04878926420901,21.710357813330937,22.00965118408203,143345600
2016-07-01,21.98432887532925,22.209951627237693,21.947493547225367,22.076419830322266,104106000
2016-07-05,21.961307879405176,21.96361063645114,21.74719714284381,21.869216918945312,110820800
2016-07-06,21.779427181352972,22.023468472854287,21.72647606844857,21.99353790283203,123796400
2016-07-07,22.032673152804545,22.216855037054334,22.014256369570468,22.087928771972656,100558400
2016-07-08,22.214551468084533,22.306642406841675,22.11325301629138,22.2582950592041,115648400
2016-07-11,22.274413009446743,22.48161720269283,22.269809252480712,22.32736587524414,95179600
2016-07-12,22.371106633800242,22.493126387128008,22.359596363696642,22.42866325378418,96670000
2016-07-13,22.426366447990528,22.486224079296985,22.295135643654355,22.302043914794922,103568800
2016-07-14,22.421760209419794,22.790122283010625,22.405644423590473,22.744077682495117,155676000
2016-07-15,22.77401281534181,22.861500039677214,22.67731807354001,22.74178123474121,120548000
2016-07-18,22.723355798377554,23.05257977741514,22.70033349871183,22.98351287841797,145975600
2016-07-19,22.92135394991153,23.02265419042592,22.870703829654335,22.992725372314453,95119600
2016-07-20,23.022654172960575,23.1285581713775,22.962794780293923,23.013444900512695,105104000
2016-07-21,22.983511313260337,23.252875889632442,22.822351713597353,22.891420364379883,130808000
2016-07-22,22.852286955774442,22.861496228194866,22.633570687889843,22.71415138244629,113254800
2016-07-25,22.619748995928063,22.755581760015623,22.313547392034103,22.410242080688477,161531600
2016-07-26,22.290529122217915,22.55528994213113,22.19843817314087,22.25599479675293,224959200
2016-07-27,24.005721252277382,24.024139797571337,23.655777674138065,23.70182228088379,369379200
2016-07-28,23.674188891848253,24.047154657920878,23.671886135276964,24.02182960510254,159479200
2016-07-29,23.98730145490085,24.07018314183917,23.869885438990078,23.991905212402344,110934800
2016-08-01,24.03794841518304,24.438542011819408,24.03794841518304,24.41551971435547,152671600
2016-08-02,24.415521242264177,24.42012499944958,23.943556210519,24.054065704345703,135266400
2016-08-03,24.13004054138539,24.36717357144883,24.120831269981412,24.355663299560547,120810400
2016-08-04,24.43899119628777,24.53620971660695,24.36954838691464,24.506118774414062,109634800
2016-08-05,24.598705217385024,24.91814000032638,24.57787343554305,24.8787899017334,162213600
2016-08-08,24.888050484715833,25.08480453491211,24.804721580661408,25.08480453491211,112148800
2016-08-09,25.052395936846036,25.216742029678965,25.001471447178716,25.186649322509766,105260800
2016-08-10,25.163501129687372,25.2074816897944,24.943601861159955,24.999155044555664,96034000
2016-08-11,25.119524564769968,25.21442962725239,24.96443761320538,24.982955932617188,109938000
2016-08-12,24.94823125651562,25.101004722640532,24.94823125651562,25.040821075439453,74641600
2016-08-15,25.03156588423521,25.355629418827963,25.017678027296895,25.34174156188965,103472800
2016-08-16,25.37645858345671,25.51534420251305,25.27924006292048,25.31859016418457,135177600
2016-08-17,25.253779604152243,25.3162784903509,25.077859102635447,25.281557083129883,101424000
2016-08-18,25.283876457466,25.369520607839824,25.235265419788877,25.249155044555664,87938800
2016-08-19,25.17739064361485,25.390347765009313,25.08248735597508,25.313961029052734,101472400
2016-08-22,25.19822199880968,25.25377518103086,24.9644331148733,25.117206573486328,103280800
2016-08-23,25.135725849353726,25.304702411355766,25.121837993793346,25.19590950012207,85030800
2016-08-24,25.131097608598704,25.172762942039483,24.9250861726982,25.006101608276367,94700400
2016-08-25,24.85796234581575,24.9713839727488,24.693616218544182,24.899627685546875,100344800
2016-08-26,24.862590450438386,24.9875846917694,24.60796797290151,24.75379753112793,111065200
2016-08-29,24.679722971367497,24.869531307360212,24.60333623754015,24.726016998291016,99881200
2016-08-30,24.489920789933542,24.651951690889753,24.420477966092665,24.53621482849121,99455600
2016-08-31,24.45751137225572,24.668151515615964,24.452880909410272,24.559358596801758,118649600
2016-09-01,24.568618350046794,24.721391839562944,24.448252803219308,24.705188751220703,106806000
2016-09-02,24.92971888626949,24.999161708528245,24.72602264885045,24.936664581298828,107210000
2016-09-06,24.97601190858152,25.06860173928144,24.885737309300232,24.929716110229492,107521600
2016-09-07,24.95980254733456,25.175073099054643,24.783882089820466,25.082483291625977,169457200
2016-09-08,24.82555442082287,24.830183117798896,24.360291787545854,24.42510414123535,212008000
2016-09-09,24.221407258263444,24.471399272237342,23.87188148498535,23.87188148498535,186228000
2016-09-12,23.760770192303312,24.471394217192092,23.7329927189317,24.40658187866211,181171200
2016-09-13,24.8857397407804,25.182025815165698,24.823240848399696,24.987586975097656,248704800
2016-09-14,25.168134376877198,26.163470156043203,25.138041667788116,25.87181282043457,443554800
2016-09-15,26.355589802972077,26.78844616214257,26.26994391712441,26.75140953063965,359934400
2016-09-16,26.647247939282895,26.88103506053772,26.397255966729297,26.6009521484375,319547600
2016-09-19,26.663459590678876,26.892618089472247,26.21439998823147,26.290786743164062,188092000
2016-09-20,26.168099964542577,26.415776728986103,26.04310396669201,26.28846549987793,138057200
2016-09-21,26.353283144442713,26.385689324547258,26.026906111674272,26.283842086791992,144012800
2016-09-22,26.46901623587282,26.605586632004787,26.388000797152564,26.53151512145996,124296000
2016-09-23,26.485217198699978,26.570863093335205,25.820888888488994,26.089397430419922,209924800
2016-09-26,25.84171918959041,26.246798093469163,25.820887407929934,26.128746032714844,119477600
2016-09-27,26.15652684300245,26.198192177640315,26.00375336066224,26.177358627319336,98429600
2016-09-28,26.316242904927762,26.536142191690168,26.256059254422805,26.37642478942871,118564400
2016-09-29,26.193561743450903,26.341704753224775,25.87875740618043,25.966716766357422,143548000
2016-09-30,26.031529966872565,26.242171864374008,25.878758255655242,26.168100357055664,145516400
2016-10-03,26.08940408182446,26.16810606890617,25.98987030657679,26.04542350769043,86807200
2016-10-04,26.170416329977048,26.45975845910205,26.070882566917877,26.15652847290039,118947200
2016-10-05,26.249115792246972,26.30929944381939,26.08476969057202,26.168100357055664,85812400
2016-10-06,26.318558723694817,26.46670174895153,26.186618786637933,26.362539291381836,115117200
2016-10-07,26.459758226341336,26.51762665165728,26.274580324932824,26.40188980102539,97433600
2016-10-10,26.6240989629738,27.024549162291844,26.5546579262276,26.862518310546875,144944000
2016-10-11,27.244456699339153,27.473616958387222,26.897246112180177,26.920394897460938,256164000
2016-10-12,27.16343278471846,27.309262316127406,27.02454894633208,27.161117553710938,150347200
2016-10-13,27.033812554973487,27.184270807163816,26.786135776507848,27.07779312133789,140769600
2016-10-14,27.28612275093729,27.35325034478981,27.112517452837327,27.228254318237305,142608800
2016-10-17,27.158809466785893,27.276859781488934,27.031498226218883,27.209733963012695,94499600
2016-10-18,27.35555970948735,27.36250363736134,27.186583145202732,27.191213607788086,98214000
2016-10-19,27.14028800882253,27.258340075879328,26.34170454780034,27.110197067260742,80138400
2016-10-20,27.05001182195788,27.170377347106427,26.92733106574767,27.09630584716797,96503200
2016-10-21,27.038437365892943,27.06158614444469,26.915756609985642,26.98982810974121,92770800
2016-10-24,27.105562709078008,27.25370569640453,27.082415698433937,27.232873916625977,94154800
2016-10-25,27.302320417524,27.39722547598009,27.154177400522745,27.371763229370117,192516000
2016-10-26,26.45975644535458,26.781504727174255,26.22828275967112,26.75604248046875,264536800
2016-10-27,26.70974364389227,26.818536539149214,26.41114243116696,26.499103546142578,138248000
2016-10-28,26.357912098926693,26.668086023885742,26.260691798174452,26.323190689086914,151446800
2016-10-31,26.306983088621603,26.441238241776624,26.202818876965207,26.28152084350586,105677600
2016-11-01,26.2630045641668,26.334760842696,25.5847865841847,25.8070011138916,175303200
2016-11-02,25.786167991768085,26.006067278693582,25.746817890487357,25.83014678955078,113326800
2016-11-03,25.820839729954468,25.93251653998292,25.48813286766527,25.55327796936035,107730400
2016-11-04,25.250821852848613,25.65100101897002,25.153104179745828,25.322946548461914,123348000
2016-11-07,25.61144586904156,25.711490648806215,25.467194719708246,25.68822479248047,130240000
2016-11-08,25.66495616525128,25.99301058444986,25.52303213957869,25.839452743530273,97016800
2016-11-09,25.564912879019186,25.899946896859774,25.13914255226304,25.797574996948242,236705600
2016-11-10,25.846433433250034,25.846433433250034,24.622631989718748,25.078649520874023,228538000
2016-11-11,24.92275996790045,25.32991856410593,24.790142667567775,25.22754669189453,136575600
2016-11-14,25.06003746466033,25.083303322326135,24.215474583400567,24.59471321105957,204702000
2016-11-15,24.794802911690798,25.05305801579455,24.699412362241137,24.920440673828125,129058000
2016-11-16,24.825045176282337,25.646343874264858,24.80177932146868,25.590503692626953,235362000
2016-11-17,25.54862518594814,25.67426293567594,25.320617317052903,25.58119773864746,110528000
2016-11-18,25.527691983817824,25.71847488031261,25.513732822511567,25.606796264648438,113715600
2016-11-21,25.620756058999138,26.055833134317027,25.595163081030876,25.995342254638672,117058400
2016-11-22,26.04652509718259,26.15587658377897,25.918561988987566,26.011627197265625,103862000
2016-11-23,25.90925277482577,25.944152446425132,25.669611084952393,25.87900733947754,109705600
2016-11-25,25.85573857893525,26.027909811285724,25.813859329859586,26.009296417236328,45903600
2016-11-28,25.92554016180611,26.167508980167202,25.916233463976326,25.958112716674805,108776000
2016-11-29,25.774309598710463,26.065137251295788,25.609119705050535,25.932519912719727,114115200
2016-11-30,25.96509504659102,26.104691978682165,25.65565396749026,25.71381950378418,144649200
2016-12-01,25.678918296959594,25.811535631637845,25.36715013951445,25.47417449951172,148347600
2016-12-02,25.39972639150561,25.613775142662814,25.325274574795653,25.569570541381836,106112000
2016-12-05,25.59283422880184,25.599813808671037,25.185675502434542,25.385765075683594,137298000
2016-12-06,25.476500501409788,25.676590053746175,25.404375816871436,25.58119773864746,104782000
2016-12-07,25.42066823258984,25.869706274759178,25.39740237148151,25.83247947692871,119994800
2016-12-08,25.792925749014458,26.158205248668324,25.732433093796562,26.08608055114746,108273200
2016-12-09,26.130280826585103,26.686343123659757,26.130280826585103,26.5118465423584,137610400
2016-12-12,26.358289565936218,26.756141544590747,26.17215917559764,26.36061668395996,105497600
2016-12-13,26.486258676926315,26.9701963817579,26.465319935165713,26.80035400390625,174935200
2016-12-14,26.76545432590055,27.035341500663815,26.751495164726816,26.80035400390625,136127200
2016-12-15,26.844552318109212,27.158647571517776,26.809654423349098,26.946924209594727,186098000
2016-12-16,27.098157844131432,27.10513742383434,26.907374973610292,26.981826782226562,177404400
2016-12-19,26.942273341446114,27.30987813019557,26.930639525791005,27.13770866394043,111117600
2016-12-20,27.16097241096358,27.33779609977774,27.1470132533183,27.20983123779297,85700000
2016-12-21,27.174936981836694,27.31453390219134,27.170282745284553,27.235427856445312,95132800
2016-12-22,27.0702316629807,27.107458446453236,26.905041805230475,27.056272506713867,104343600
2016-12-23,26.893413056414065,27.10978889465332,26.893413056414065,27.10978889465332,56998000
2016-12-27,27.109790189437938,27.407599202315428,27.10281060965672,27.28196144104004,73187600
2016-12-28,27.342452278361723,27.45878334141224,27.03533834291121,27.165630340576172,83623600
2016-12-29,27.09350636691607,27.24706423630353,27.081874324583616,27.158653259277344,60158000
2016-12-30,27.14003417759842,27.267997266884368,26.856186133076545,26.946924209594727,122345200
2017-01-03,26.94227124342846,27.06558186945772,26.700302452227067,27.02370262145996,115127600
2017-01-04,26.953907565220774,27.10746542396496,26.930641707097134,26.993459701538086,84472400
2017-01-05,26.970196038251522,27.188899027568453,26.944603059711397,27.130733489990234,88774400
2017-01-06,27.170285747098863,27.49136065196566,27.098161048212596,27.433195114135742,127007600
2017-01-09,27.44249469768385,27.78683539565798,27.44016935467454,27.684463500976562,134247600
2017-01-10,27.63327723209279,27.775201257132952,27.523927534584857,27.712383270263672,97848400
2017-01-11,27.62630073046205,27.903169232295703,27.593728174372345,27.861289978027344,110354400
2017-01-12,27.6635274874444,27.756592694039565,27.50299005044453,27.744958877563477,108344800
2017-01-13,27.712390330062213,27.83104853001151,27.6425909712517,27.696104049682617,104447600
2017-01-17,27.533230839008564,27.975289164387625,27.505312524294034,27.919450759887695,137759200
2017-01-18,27.919450912484887,28.035781957953574,27.85197869310454,27.917123794555664,94852000
2017-01-19,27.779861801055258,27.940397481760222,27.772882220381746,27.86827278137207,102389200
2017-01-20,28.024147990208924,28.024147990208924,27.856632776709134,27.919450759887695,130391600
2017-01-23,27.9194530878017,28.107908828121634,27.865940021685496,27.938066482543945,88200800
2017-01-24,27.814756018203294,27.94271911392601,27.80312220265076,27.912473678588867,92844000
2017-01-25,28.017172717048787,28.408045158757087,27.984600161495692,28.35685920715332,129510400
2017-01-26,28.30800122934376,28.487152065371205,28.29171495107501,28.370820999145508,105350400
2017-01-27,28.417348609232263,28.466207436978294,28.291710862854924,28.37314224243164,82251600
2017-01-30,28.13583182745034,28.298694610595703,28.073013832543186,28.298694610595703,121510000
2017-01-31,28.187017402074492,28.24285581624973,28.063706757196556,28.233549118041992,196804000
2017-02-01,29.55507063143299,30.36008317804606,29.55041816977906,29.955249786376953,447940000
2017-02-02,29.776102967372633,30.104155678362265,29.729569471971423,29.90406608581543,134841600
2017-02-03,29.852871676000447,30.057615447652836,29.81797378316956,30.03202247619629,98029200
2017-02-06,30.04366176367732,30.362407743405456,29.99014691806539,30.313547134399414,107383600
2017-02-07,30.371706414202055,30.73233334886045,30.350767678999457,30.60204315185547,152735200
2017-02-08,30.56016166335118,30.76257651064569,30.52991446082997,30.72069549560547,92016400
2017-02-09,30.762771845196944,30.949709273967645,30.638926556312523,30.942699432373047,113399600
2017-02-10,30.95202843028657,31.064189389460445,30.856222569174513,30.872577667236328,80262000
2017-02-13,31.096911961340933,31.269829645104156,31.01980016583302,31.145980834960938,92141600
2017-02-14,31.188052798721916,31.566598485291358,31.136644919615613,31.550243377685547,132904800
2017-02-15,31.66707478452362,31.842327923098225,31.456768878913554,31.664735794067383,142492400
2017-02-16,31.70211884507358,31.7558621338383,31.50817164197155,31.62734603881836,90338400
2017-02-17,31.568931374970962,31.739510086929307,31.568931374970962,31.71380615234375,88792800
2017-02-21,31.832971149141652,31.954480959916264,31.77455345086027,31.94279670715332,98028800
2017-02-22,31.879714323826875,32.04094779077464,31.804941501284603,32.038612365722656,83347600
2017-02-23,32.10169971059207,32.12506465423113,31.84933478676651,31.903078079223633,83152800
2017-02-24,31.758199504980222,31.933452606201172,31.610985758983915,31.933452606201172,87106400
2017-02-27,32.045612505091285,32.11571445630729,31.844655479889866,31.996540069580078,81029600
2017-02-28,32.031603863770385,32.11572552110527,31.94280779060174,32.01057434082031,93931600
2017-03-01,32.22087887757415,32.7489738053504,32.15311588831348,32.664852142333984,145658400
2017-03-02,32.713925280471926,32.77935284579007,32.42417208725232,32.470909118652344,104844000
2017-03-03,32.42882771464647,32.67418272520139,32.38442969986103,32.662498474121094,84432400
2017-03-06,32.566706037942325,32.66017651960032,32.3867820461275,32.559696197509766,87000000
2017-03-07,32.49425168434752,32.70922833166301,32.43115958784796,32.601741790771484,69785200
2017-03-08,32.468563242186455,32.66718488691036,32.43818845685987,32.480247497558594,74828800
2017-03-09,32.41949886416984,32.43117955563019,32.02459451026801,32.40547561645508,88623600
2017-03-10,32.53865864233185,32.56436257274965,32.39611931283926,32.51295471191406,78451200
2017-03-13,32.44519489111078,32.580720829491774,32.438185051730166,32.5269775390625,69686800
2017-03-14,32.55034647303757,32.63212912205882,32.44285632523954,32.477909088134766,61236400
2017-03-15,32.57604844009544,32.8891664694047,32.487252391427546,32.82140350341797,102767200
2017-03-16,32.882158612665144,32.95226057291678,32.77466846487479,32.87514877319336,76928000
2017-03-17,32.9475922909274,32.9475922909274,32.68821748559021,32.711585998535156,175540000
2017-03-20,32.807378742517805,33.06441804754602,32.767655134564976,33.05507278442383,86168000
2017-03-21,33.20696272803468,33.368196175755614,32.65082499601966,32.67652893066406,158119600
2017-03-22,32.67887298927728,33.0877970167021,32.65783990091774,33.04573440551758,103440800
2017-03-23,33.00833744821107,33.08311381911912,32.856452847412825,32.928890228271484,81385200
2017-03-24,33.06441756754895,33.120499842068256,32.79569757890236,32.863460540771484,89582400
2017-03-27,32.57137721053338,32.99899526201661,32.39144967109822,32.91954803466797,94300400
2017-03-28,32.92656282540446,33.657950216787974,32.85879627706789,33.601871490478516,133499200
2017-03-29,33.57381621302684,33.763092541307095,33.45931981190155,33.676631927490234,116760000
2017-03-30,33.69300463532623,33.76544203737762,33.53177115822622,33.63224792480469,84829200
2017-03-31,33.58318396044198,33.711703675924184,33.41727604308583,33.56916427612305,78646800
2017-04-03,33.58084164562605,33.676643990662846,33.42661801868714,33.5785026550293,79942800
2017-04-04,33.47334867380711,33.856568718446084,33.45465457827178,33.828529357910156,79565600
2017-04-05,33.7000003498716,33.98975340215124,33.60419447385174,33.65326690673828,110871600
2017-04-06,33.71637452700705,33.77012140427654,33.520091815471595,33.56916427612305,84596000
2017-04-07,33.585504795551536,33.69065594779829,33.478018218777926,33.4943733215332,66688800
2017-04-10,33.55513501176056,33.62056256359271,33.39156256664603,33.454654693603516,75733600
2017-04-11,33.4009149423186,33.496720855360806,32.72794169143514,33.09480667114258,121517600
2017-04-12,33.08779565423796,33.21631177656617,32.94992713514837,33.13452911376953,81400000
2017-04-13,33.160235204705955,33.27006080278094,32.95927810668945,32.95927810668945,71291600
2017-04-17,33.05974287928083,33.153213336038306,32.91720355256737,33.14152908325195,66328400
2017-04-18,33.043392358062924,33.19060255386955,32.97329039716109,32.994319915771484,58790000
